X,Y
0.0,0.0
0.003003003003003003,0.3001285127300964
0.006006006006006006,0.5992271007929997
0.009009009009009009,0.8962698398923211
0.012012012012012012,1.1902387906236596
0.015015015015015015,1.4801279513595291
0.018018018018018018,1.7649471638370988
0.02102102102102102,2.0437259559757632
0.024024024024024024,2.315517306700983
0.02702702702702703,2.5794013178607536
0.03003003003003003,2.834488778690237
0.03303303303303303,3.079924608707069
0.036036036036036036,3.314891165402904
0.03903903903903904,3.538611403634019
0.04204204204204204,3.7503518742030613
0.04504504504504504,3.9494255497630126
0.04804804804804805,4.135194466860557
0.05105105105105105,4.3070721736666275
0.05405405405405406,4.4645259737139655
0.057057057057057055,4.607078956772072
0.06006006006006006,4.734311808835726
0.06306306306306306,4.845864394080859
0.06606606606606606,4.941437102547617
0.06906906906906907,5.020791958241245
0.07207207207207207,5.083753483293318
0.07507507507507508,5.130209314795029
0.07807807807807808,5.160110571896846
0.08108108108108109,5.173471971761053
0.08408408408408408,5.170371693951417
0.08708708708708708,5.150950993843608
0.09009009009009009,5.115413566637056
0.09309309309309309,5.064024664539625
0.0960960960960961,4.997109970677011
0.0990990990990991,4.915054234245032
0.1021021021021021,4.818299672371426
0.10510510510510511,4.707344145080256
0.10810810810810811,4.5827391106532716
0.1111111111111111,4.44508736955462
0.11411411411411411,4.295040605925025
0.11711711711711711,4.1332967364553
0.12012012012012012,3.9605970772138734
0.12312312312312312,3.7777233397257906
0.12612612612612611,3.5854944682783527
0.12912912912912913,3.3847633310588323
0.13213213213213212,3.1764132783096892
0.13513513513513514,2.96135458121426
0.13813813813813813,2.7405207656991406
0.14114114114114115,2.5148648557558504
0.14414414414414414,2.2853555412432693
0.14714714714714713,2.0529732854311167
0.15015015015015015,1.818706387783375
0.15315315315315314,1.5835470176572308
0.15615615615615616,1.3484872347074668
0.15915915915915915,1.1145150118381024
0.16216216216216217,0.8826102765314539
0.16516516516516516,0.6537409863107666
0.16816816816816815,0.42885925395541435
0.17117117117117117,0.20889753788874055
0.17417417417417416,-0.005235087101758351
0.17717717717717718,-0.2126565639729483
0.18018018018018017,-0.4125153779037749
0.1831831831831832,-0.6039939571199968
0.18618618618618618,-0.7863119365364946
0.1891891891891892,-0.9587292712344975
0.1921921921921922,-1.12054918738928
0.19519519519519518,-1.2711209589114973
0.1981981981981982,-1.4098424987594491
0.2012012012012012,-1.5361627546177332
0.2042042042042042,-1.6495838994168033
0.2072072072072072,-1.7496633079848456
0.21021021021021022,-1.8360153119750318
0.2132132132132132,-1.9083127260939332
0.21621621621621623,-1.9662881395674747
0.21921921921921922,-2.0097349677153673
0.2222222222222222,-2.038508259460039
0.22522522522522523,-2.052525257567658
0.22822822822822822,-2.0517657094031883
0.23123123123123124,-2.036271926974572
0.23423423423423423,-2.006148596039126
0.23723723723723725,-1.9615623350441835
0.24024024024024024,-1.9027410056698093
0.24324324324324323,-1.8299727777302166
0.24624624624624625,-1.7436049521683707
0.24924924924924924,-1.6440425468411919
0.25225225225225223,-1.531746650737085
0.2552552552552553,-1.4072325531893426
0.25825825825825827,-1.2710676555447544
0.26126126126126126,-1.1238691736127246
0.26426426426426425,-0.9663016400532858
0.26726726726726724,-0.7990742166588503
0.2702702702702703,-0.6229378272414665
0.2732732732732733,-0.4386821225517823
0.27627627627627627,-0.24713228932467013
0.27927927927927926,-0.049145716167437126
0.2822822822822823,0.15439147042336177
0.2852852852852853,0.3625679861130373
0.2882882882882883,0.5744510705819307
0.2912912912912913,0.7890902565088096
0.29429429429429427,1.0055212106655091
0.2972972972972973,1.222769631815945
0.3003003003003003,1.4398551898859506
0.3033033033033033,1.6557954907053776
0.3063063063063063,1.8696100505211346
0.30930930930930933,2.0803242644403457
0.3123123123123123,2.2869733529857923
0.3153153153153153,2.4886062710322694
0.3183183183183183,2.6842895635408714
0.3213213213213213,2.873111152719207
0.32432432432432434,3.0541840415072583
0.32732732732732733,3.2266499186204443
0.3303303303303303,3.38968265077231
0.3333333333333333,3.5424916481467803
0.3363363363363363,3.6843250896934094
0.33933933933933935,3.814472995375584
0.34234234234234234,3.9322701331094287
0.34534534534534533,4.03709874878794
0.3483483483483483,4.128391108487432
0.35135135135135137,4.205631842699709
0.35435435435435436,4.268360083219854
0.35735735735735735,4.316171384143398
0.36036036036036034,4.348719419284451
0.36336336336336333,4.365717449214848
0.3663663663663664,4.366939552039858
0.36936936936936937,4.352221612964947
0.37237237237237236,4.321462068666686
0.37537537537537535,4.274622403455426
0.3783783783783784,4.21172739520386
0.3813813813813814,4.132865110010193
0.3843843843843844,4.038186645563354
0.38738738738738737,3.927905624176602
0.39039039039039036,3.802297437450928
0.3933933933933934,3.6616982455169573
0.3963963963963964,3.506503734779738
0.3993993993993994,3.3371676390507456
0.4024024024024024,3.154200029892186
0.40540540540540543,2.958165382916197
0.4084084084084084,2.749680427672254
0.4114114114114114,2.529411789616558
0.4144144144144144,2.2980734334839883
0.4174174174174174,2.056423918172655
0.42042042042042044,1.805263474000894
0.42342342342342343,1.5454309139026723
0.4264264264264264,1.2778003907879192
0.4294294294294294,1.0032780139062252
0.43243243243243246,0.7227983376129238
0.43543543543543545,0.43732073644453295
0.43843843843843844,0.14782568086251902
0.44144144144144143,-0.14468907158013855
0.4444444444444444,-0.43921235455844876
0.44744744744744747,-0.7347235254134044
0.45045045045045046,-1.030196436124826
0.45345345345345345,-1.3246034270823188
0.45645645645645644,-1.6169193278257712
0.45945945945945943,-1.9061254488990813
0.4624624624624625,-2.1912135489953863
0.46546546546546547,-2.471189761669501
0.46846846846846846,-2.745078466053716
0.47147147147147145,-3.011926086234814
0.4744744744744745,-3.2708048042331095
0.4774774774774775,-3.52081617186726
0.4804804804804805,-3.7610946071896345
0.48348348348348347,-3.9908107616352977
0.48648648648648646,-4.209174744540781
0.4894894894894895,-4.4154391922551
0.4924924924924925,-4.6089021696824775
0.4954954954954955,-4.788909892761513
0.4984984984984985,-4.954859261096507
0.5015015015015015,-5.106200190710666
0.5045045045045045,-5.242437737684364
0.5075075075075075,-5.363134004272355
0.5105105105105106,-5.467909819957248
0.5135135135135135,-5.556446190790767
0.5165165165165165,-5.628485511294151
0.5195195195195195,-5.683832534132096
0.5225225225225225,-5.722355093736735
0.5255255255255256,-5.743984581035018
0.5285285285285285,-5.748716167421508
0.5315315315315315,-5.736608777114279
0.5345345345345345,-5.707784808030871
0.5375375375375375,-5.662429602319852
0.5405405405405406,-5.6007906686777655
0.5435435435435435,-5.523176659566729
0.5465465465465466,-5.429956107421297
0.5495495495495496,-5.321555924890223
0.5525525525525525,-5.19845967509544
0.5555555555555556,-5.061205618803912
0.5585585585585585,-4.910384546293687
0.5615615615615616,-4.746637402549867
0.5645645645645646,-4.570652715247245
0.5675675675675675,-4.383163835758404
0.5705705705705706,-4.1849460041687525
0.5735735735735735,-3.9768132499780955
0.5765765765765766,-3.759615140820233
0.5795795795795796,-3.534233392135388
0.5825825825825826,-3.301578351281208
0.5855855855855856,-3.0625853700664907
0.5885885885885885,-2.818211080133972
0.5915915915915916,-2.56942958600293
0.5945945945945946,-2.3172285909094117
0.5975975975975976,-2.062605470846613
0.6006006006006006,-1.806563312413488
0.6036036036036035,-1.5501069302218073
0.6066066066066066,-1.294238879691752
0.6096096096096096,-1.0399554810836833
0.6126126126126126,-0.7882428705669884
0.6156156156156156,-0.5400730940188052
0.6186186186186187,-0.2964002590740433
0.6216216216216216,-0.058156760714860534
0.6246246246246246,0.17375040460525892
0.6276276276276276,0.3984432216613387
0.6306306306306306,0.6150761217506568
0.6336336336336337,0.8228393168181152
0.6366366366366366,1.0209619891740505
0.6396396396396397,1.2087153241403996
0.6426426426426426,1.385415373586868
0.6456456456456456,1.5504257389924931
0.6486486486486487,1.7031600633863033
0.6516516516516516,1.8430843222823348
0.6546546546546547,1.9697189045240755
0.6576576576576576,2.08264047479011
0.6606606606606606,2.1814836103819246
0.6636636636636637,2.265942205813196
0.6666666666666666,2.3357706396443216
0.6696696696696697,2.3907846989521864
0.6726726726726726,2.4308622577898378
0.6756756756756757,2.455943706969893
0.6786786786786787,2.4660321334951667
