X,Y,Frequency
0.45007501250208365,1.1167537961294418,3
0.4517419569928321,1.0878737288151674,3
0.4534089014835806,1.0581817188137048,3
0.45507584597432904,1.027698292581415,3
0.4567427904650775,0.996444730088588,3
0.45840973495582593,0.9644430447785022,3
0.46007667944657443,0.9317159628053382,3
0.4617436239373229,0.8982869015713316,3
0.4634105684280713,0.8641799475842472,3
0.46507751291881977,0.8294198336569245,3
0.4667444574095682,0.7940319154713105,3
0.4684114019003167,0.7580421475299857,3
0.47007834639106516,0.7214770585188325,3
0.4717452908818136,0.6843637261050575,3
0.47341223537256205,0.646729751195328,3
0.47507917986331055,0.6086032316793522,3
0.476746124354059,0.5700127356846829,3
0.47841306884480744,0.5309872743690607,3
0.4800800133355559,0.4915562742770407,3
0.48174695782630433,0.4517495492880848,3
0.48341390231705283,0.4115972721836914,3
0.4850808468078013,0.3711299458615586,3
0.4867477912985497,0.330378374225021,3
0.48841473578929817,0.2893736327764714,3
0.49008168028004667,0.24814703894361895,3
0.4917486247707951,0.20673012216780712,3
0.49341556926154356,0.16515459378379324,3
0.495082513752292,0.12345231672061538,3
0.4967494582430405,0.08165527505336562,3
0.49841640273378895,0.03979554343578908,3
0.5000833472245374,-0.002094743556206585,3
0.5017502917152858,-0.04398342213997856,3
0.5034172362060343,-0.08583833007030697,3
0.5050841806967827,-0.12762733738204474,3
0.5067511251875312,-0.16931837710100314,3
0.5084180696782797,-0.210879475892897,3
0.5100850141690282,-0.25227878462016157,3
0.5117519586597766,-0.29348460877664656,3
0.5134189031505251,-0.3344654387701703,3
0.5150858476412735,-0.37518998002322407,3
0.516752792132022,-0.41562718286218686,3
0.5184197366227704,-0.4557462721656446,3
0.5200866811135189,-0.49551677674268435,3
0.5217536256042673,-0.534908558412245,3
0.5234205700950159,-0.5738918407549527,3
0.5250875145857643,-0.6124372375091165,3
0.5267544590765127,-0.6505157805830426,3
0.5284214035672612,-0.68809894765604,3
0.5300883480580096,-0.7251586893410349,3
0.5317552925487581,-0.7616674558820522,3
0.5334222370395065,-0.797598223360347,3
0.535089181530255,-0.832924519383401,3
0.5367561260210034,-0.8676204482315484,3
0.538423070511752,-0.9016607154374957,3
0.5400900150025004,-0.9350206517745941,3
0.5417569594932489,-0.9676762366302952,3
0.5434239039839973,-0.9996041207418049,3
0.5450908484747458,-1.0307816482716026,3
0.5467577929654942,-1.0611868782011544,3
0.5484247374562427,-1.0907986050217962,3
0.5500916819469911,-1.1195963787024548,3
0.5517586264377395,-1.1475605239146285,3
0.5534255709284881,-1.1746721584957294,3
0.5550925154192365,-1.2009132111326757,3
0.556759459909985,-1.226266438248384,3
0.5584264044007334,-1.2507154400745888,3
0.5600933488914819,-1.274244675895229,3
0.5617602933822303,-1.2968394784454649,3
0.5634272378729788,-1.318486067452194,3
0.5650941823637272,-1.339171562302826,3
0.5667611268544758,-1.358883993829898,3
0.5684280713452242,-1.377612315199993,3
0.5700950158359727,-1.395346411896338,3
0.5717619603267211,-1.4120771107852963,3
0.5734289048174696,-1.4277961882579309,3
0.575095849308218,-1.4424963774386839,3
0.5767627937989664,-1.4561713744541676,3
0.5784297382897149,-1.468815843755969,3
0.5800966827804633,-1.480425422492319,3
0.5817636272712119,-1.4909967239244022,3
0.5834305717619603,-1.5005273398840333,3
0.5850975162527088,-1.5090158422703843,3
0.5867644607434572,-1.5164617835843557,3
0.5884314052342057,-1.5228656965001854,3
0.5900983497249541,-1.5282290924747985,3
0.5917652942157026,-1.532554459396372,3
0.593432238706451,-1.5358452582745286,3
0.5950991831971995,-1.5381059189755193,3
0.596766127687948,-1.5393418350067025,3
0.5984330721786965,-1.5395593573555506,3
0.6001000166694449,-1.538765787389376,3
0.6017669611601933,-1.5369693688228558,3
0.6034339056509418,-1.5341792787613922,3
0.6051008501416902,-1.5304056178292305,3
0.6067677946324387,-1.525659399392176,3
0.6084347391231871,-1.519952537885632,3
0.6101016836139356,-1.5132978362595702,3
0.6117686281046841,-1.5057089725529238,3
0.6134355725954326,-1.4972004856107284,3
0.615102517086181,-1.4877877599582057,3
0.6167694615769295,-1.4774870098468116,3
0.6184364060676779,-1.4663152624880644,3
0.6201033505584264,-1.4542903404918164,3
0.6217702950491748,-1.4414308435263599,3
0.6234372395399232,-1.42775612921857,3
0.6251041840306717,-1.4132862933130241,3
0.6267711285214203,-1.3980421491097497,3
0.6284380730121687,-1.382045206201,3
0.6301050175029171,-1.3653176485280993,3
0.6317719619936656,-1.3478823117801344,3
0.633438906484414,-1.3297626601568477,3
0.6351058509751625,-1.3109827625187673,3
0.6367727954659109,-1.291567267948182,3
0.6384397399566594,-1.2715413807451839,3
0.6401066844474079,-1.2509308348834995,3
0.6417736289381564,-1.2297618679514466,3
0.6434405734289048,-1.208061194603754,3
0.6451075179196533,-1.1858559795505983,3
0.6467744624104017,-1.1631738101105236,3
0.6484414069011502,-1.1400426683544436,3
0.6501083513918986,-1.1164909028683052,3
0.651775295882647,-1.0925472001623207,3
0.6534422403733955,-1.0682405557550936,3
0.655109184864144,-1.0436002449612198,3
0.6567761293548925,-1.0186557934113143,3
0.6584430738456409,-0.9934369473335598,3
0.6601100183363894,-0.9679736436262502,3
0.6617769628271378,-0.9422959797508759,3
0.6634439073178863,-0.9164341834755867,3
0.6651108518086347,-0.8904185824989147,3
0.6667777962993832,-0.8642795739838215,3
0.6684447407901316,-0.8380475940322285,3
0.6701116852808802,-0.8117530871301715,3
0.6717786297716286,-0.7854264755938527,3
0.6734455742623771,-0.7590981290467503,3
0.6751125187531255,-0.7327983339580428,3
0.676779463243874,-0.7065572632724014,3
0.6784464077346224,-0.6804049461612358,3
0.6801133522253708,-0.6543712379252682,3
0.6817802967161193,-0.6284857900782401,3
0.6834472412068677,-0.6027780206412887,3
0.6851141856976163,-0.5772770846773871,3
0.6867811301883647,-0.5520118450950081,3
0.6884480746791132,-0.5270108437498198,3
0.6901150191698616,-0.5023022728730494,3
0.6917819636606101,-0.4779139468547169,3
0.6934489081513585,-0.45387327440967695,3
0.695115852642107,-0.43020723115394743,3
0.6967827971328554,-0.40694233261847157,3
0.6984497416236038,-0.38410460772696753,3
0.7001166861143524,-0.3617195727641145,3
0.7017836306051008,-0.3398122058597851,3
0.7034505750958493,-0.3184069220145549,3
0.7051175195865977,-0.2975275486911907,3
0.7067844640773462,-0.27719730199624204,3
0.7084514085680946,-0.2574387634752734,3
0.7101183530588431,-0.23827385754467922,3
0.7117852975495915,-0.21972382958241055,3
0.71345224204034,-0.20180922469923845,3
0.7151191865310885,-0.18454986721156708,3
0.716786131021837,-0.16796484083607832,3
0.7184530755125854,-0.15207246962577115,3
0.7201200200033339,-0.1368902996662773,3
0.7217869644940823,-0.12243508155050364,3
0.7234539089848308,-0.10872275364895101,3
0.7251208534755792,-0.09576842619224457,3
0.7267877979663276,-0.08358636618159831,3
0.7284547424570762,-0.07218998314213709,3
0.7301216869478246,-0.06159181573315908,3
0.7317886314385731,-0.05180351922857096,3
0.7334555759293215,-0.042835853879869656,3
0.73512252042007,-0.03469867417317829,3
0.7367894649108184,-0.0274009189909471,3
0.7384564094015669,-0.020950602688054487,3
0.7401233538923153,-0.015354807091118139,3
0.7417902983830638,-0.010619674428929748,3
0.7434572428738123,-0.006750401201002787,3
0.7451241873645608,-0.0037512329902893438,3
0.7467911318553092,-0.0016254602251949413,3
0.7484580763460577,-0.0003754148950813052,3
0.7501250208368061,-2.4682225038263894e-06,3
0.7517919653275545,-0.0005070292944808763,3
0.753458909818303,-0.0018885446541530015,3
0.7551258543090514,-0.004145498853231566,3
0.7567927987997999,-0.007275415964692056,3
0.7584597432905484,-0.011274862054218238,3
0.7601266877812969,-0.01613944860795158,3
0.7617936322720453,-0.02186383691316296,3
0.7634605767627938,-0.0284417433875076,3
0.7651275212535422,-0.03586594585160585,3
0.7667944657442907,-0.04412829073874647,3
0.7684614102350391,-0.05321970123457831,3
0.7701283547257876,-0.06313018633875922,3
0.771795299216536,-0.07384885083959303,3
0.7734622437072846,-0.08536390619180556,3
0.775129188198033,-0.09766268228669106,3
0.7767961326887814,-0.11073164010302083,3
0.7784630771795299,-0.12455638522618251,3
0.7801300216702783,-0.1391216822222089,3
0.7817969661610268,-0.15441146985246657,3
0.7834639106517752,-0.17040887711398767,3
0.7851308551425237,-0.18709624008957682,3
0.7867977996332721,-0.20445511959103113,3
0.7884647441240207,-0.22246631957805274,3
0.7901316886147691,-0.24110990633462226,3
0.7917986331055176,-0.2603652283839101,3
0.793465577596266,-0.2802109371219953,3
0.7951325220870145,-0.30062500815003934,3
0.7967994665777629,-0.32158476328379637,3
0.7984664110685114,-0.34306689321872597,3
0.8001333555592598,-0.365047480828273,3
0.8018003000500082,-0.387502025072317,3
0.8034672445407568,-0.41040546549213786,3
0.8051341890315052,-0.4337322072676675,3
0.8068011335222537,-0.4574561468122993,3
0.8084680780130021,-0.4815506978799025,3
0.8101350225037506,-0.505988818158267,3
0.811801966994499,-0.5307430363226731,3
0.8134689114852475,-0.5557854795228332,3
0.8151358559759959,-0.5810879012760449,3
0.8168028004667445,-0.6066217097389783,3
0.8184697449574929,-0.6323579963301103,3
0.8201366894482414,-0.6582675646745658,3
0.8218036339389898,-0.6843209598426921,3
0.8234705784297383,-0.7104884978534898,3
0.8251375229204867,-0.7367402954137032,3
0.8268044674112351,-0.7630462998631892,3
0.8284714119019836,-0.789376319296934,3
0.830138356392732,-0.8157000528339449,3
0.8318053008834806,-0.8419871210030664,3
0.833472245374229,-0.8682070962156881,3
0.8351391898649775,-0.8943295332952113,3
0.8368061343557259,-0.9203240000330696,3
0.8384730788464744,-0.9461601077410737,3
0.8401400233372228,-0.971807541769898,3
0.8418069678279713,-0.9972360919634944,3
0.8434739123187197,-1.022415683019312,3
0.8451408568094682,-1.0473164047243089,3
0.8468078013002167,-1.071908542036835,3
0.8484747457909652,-1.0961626049846287,3
0.8501416902817136,-1.120049358349348,3
0.851808634772462,-1.1435398511082808,3
0.8534755792632105,-1.1666054456040946,3
0.8551425237539589,-1.1892178464137504,3
0.8568094682447074,-1.2113491288880636,3
0.8584764127354558,-1.232971767333615,3
0.8601433572262043,-1.2540586628091404,3
0.8618103017169528,-1.274583170508935,3
0.8634772462077013,-1.2945191267060812,3
0.8651441906984497,-1.313840875228929,3
0.8668111351891982,-1.3325232934445315,3
0.8684780796799466,-1.3505418177233892,3
0.8701450241706951,-1.3678724683602357,3
0.8718119686614435,-1.3844918739262022,3
0.873478913152192,-1.4003772950282873,3
0.8751458576429404,-1.4155066474525193,3
0.876812802133689,-1.429858524667984,3
0.8784797466244374,-1.44341221966933,3
0.8801466911151858,-1.4561477461361996,3
0.8818136356059343,-1.4680458588885317,3
0.8834805800966827,-1.4790880736175498,3
0.8851475245874312,-1.4892566858728,3
0.8868144690781796,-1.4985347892864547,3
0.8884814135689281,-1.5069062930168196,3
0.8901483580596765,-1.5143559383936953,3
0.8918153025504251,-1.5208693147491208,3
0.8934822470411735,-1.5264328744177669,3
0.895149191531922,-1.5310339468920933,3
0.8968161360226704,-1.5346607521181972,3
0.8984830805134189,-1.5373024129191553,3
0.9001500250041673,-1.5389489665335052,3
0.9018169694949157,-1.5395913752573838,3
0.9034839139856642,-1.539221536179717,3
0.9051508584764127,-1.5378322900007944,3
0.9068178029671612,-1.535417428925395,3
0.9084847474579096,-1.5319717036226042,3
0.9101516919486581,-1.527490829245353,3
0.9118186364394065,-1.5219714905036474,3
0.913485580930155,-1.515411345786386,3
0.9151525254209034,-1.5078090303275973,3
0.9168194699116519,-1.4991641584138955,3
0.9184864144024003,-1.4894773246308535,3
0.9201533588931489,-1.4787501041469984,3
0.9218203033838973,-1.4669850520350283,3
0.9234872478746458,-1.4541857016308353,3
0.9251541923653942,-1.440356561931866,3
0.9268211368561426,-1.425503114037266,3
0.9284880813468911,-1.4096318066332594,3
0.9301550258376395,-1.3927500505280872,3
0.931821970328388,-1.3748662122418278,3
0.9334889148191364,-1.355989606657307,3
0.935155859309885,-1.3361304887392773,3
0.9368228038006334,-1.3153000443299163,3
0.9384897482913819,-1.2935103800296368,3
0.9401566927821303,-1.270774512173116,3
0.9418236372728788,-1.2471063549112995,3
0.9434905817636272,-1.222520707411054,3
0.9451575262543757,-1.1970332401850012,3
0.9468244707451241,-1.1706604805649437,3
0.9484914152358725,-1.143419797333069,3
0.9501583597266211,-1.1153293845260677,3
0.9518253042173695,-1.0864082444280017,3
0.953492248708118,-1.0566761697686182,3
0.9551591931988664,-1.0261537251445854,3
0.9568261376896149,-0.9948622276818925,3
0.9584930821803633,-0.9628237269583717,3
0.9601600266711118,-0.9300609842060812,3
0.9618269711618602,-0.8965974508139823,3
0.9634939156526087,-0.862457246151974,3
0.9651608601433572,-0.8276651347381416,3
0.9668278046341057,-0.7922465027716091,3
0.9684947491248541,-0.7562273340540524,3
0.9701616936156026,-0.7196341853235552,3
0.971828638106351,-0.6824941610250407,3
0.9734955825970995,-0.6448348875420977,3
0.9751625270878479,-0.6066844869154702,3
0.9768294715785963,-0.5680715500741313,3
0.9784964160693448,-0.5290251096052042,3
0.9801633605600933,-0.48957461208949565,3
0.9818303050508418,-0.4497498900299033,3
0.9834972495415902,-0.4095811334002123,3
0.9851641940323387,-0.3690988608423551,3
0.9868311385230871,-0.3283338905403647,3
0.9884980830138356,-0.28731731079974426,3
0.990165027504584,-0.24608045036114576,3
0.9918319719953325,-0.20465484847753984,3
0.993498916486081,-0.16307222478436606,3
0.9951658609768295,-0.12136444899222262,3
0.9968328054675779,-0.07956351043197564,3
0.9984997499583264,-0.03770148748217611,3
1.0001666944490748,0.004189483091073075,3
1.0018336389398232,0.04607723685171875,3
1.0035005834305717,0.0879296124385534,3
1.0051675279213201,0.12971448230697774,3
1.0068344724120686,0.17139978343753293,3
1.008501416902817,0.21295354798094204,3
1.0101683613935655,0.2543439338095284,3
1.011835305884314,0.29553925494502,3
1.0135022503750624,0.336508011832719,3
1.0151691948658108,0.37721892143232216,3
1.0168361393565595,0.4176409470958051,3
1.018503083847308,0.4577433282028982,3
1.0201700283380564,0.49749560952516314,3
1.0218369728288048,0.5368676702896142,3
1.0235039173195533,0.5758297529134226,3
1.0251708618103017,0.6143524913814211,3
1.0268378063010501,0.6524069392384799,3
1.0285047507917986,0.6899645971692283,3
1.030171695282547,0.7269974401380638,3
1.0318386397732955,0.7634779440626743,3
1.033505584264044,0.7993791119949161,3
1.0351725287547924,0.8346744997833005,3
1.0368394732455408,0.8693382411918285,3
1.0385064177362893,0.9033450724505343,3
1.0401733622270377,0.9366703562135719,3
1.0418403067177862,0.969290104901299,3
1.0435072512085346,1.0011810034034736,3
1.0451741956992833,1.0323204311211907,3
1.0468411401900317,1.0626864833259178,3
1.0485080846807802,1.0922579918147395,3
1.0501750291715286,1.1210145448413722,3
1.051841973662277,1.1489365063035155,3
1.0535089181530255,1.176005034167631,3
1.055175862643774,1.202202098113076,3
1.0568428071345224,1.2275104963783143,3
1.0585097516252708,1.2519138717926188,3
1.0601766961160193,1.2753967269775937,3
1.0618436406067677,1.29794443870359,3
1.0635105850975162,1.3195432713869533,3
1.0651775295882646,1.3401803897148605,3
1.066844474079013,1.3598438703854336,3
1.0685114185697615,1.3785227129515774,3
1.07017836306051,1.3962068497580014,3
1.0718453075512584,1.4128871549616657,3
1.0735122520420068,1.4285554526268816,3
1.0751791965327555,1.4432045238871576,3
1.076846141023504,1.4568281131668224,3
1.0785130855142524,1.469420933456396,3
1.0801800300050008,1.480978670636575,3
1.0818469744957493,1.4914979868466867,3
1.0835139189864977,1.5009765228943626,3
1.0851808634772462,1.5094128997041714,3
1.0868478079679946,1.5168067188038588,3
1.088514752458743,1.5231585618478172,3
1.0901816969494915,1.5284699891783597,3
1.09184864144024,1.5327435374262972,3
1.0935155859309884,1.5359827161532953,3
1.0951825304217369,1.5381920035394094,3
1.0968494749124853,1.5393768411201634,3
1.0985164194032337,1.5395436275784318,3
1.1001833638939822,1.5386997115973822,3
1.1018503083847306,1.5368533837815943,3
1.103517252875479,1.5340138676544366,3
1.1051841973662277,1.530191309740676,3
1.1068511418569762,1.5253967687441952,3
1.1085180863477246,1.5196422038315944,3
1.110185030838473,1.5129404620333369,3
1.1118519753292215,1.5053052647749445,3
1.11351891981997,1.4967511935516444,3
1.1151858643107184,1.487293674760699,3
1.1168528088014669,1.4769489637064392,3
1.1185197532922153,1.4657341277939389,3
1.1201866977829638,1.4536670289279323,3
1.1218536422737122,1.440766305134499,3
1.1235205867644606,1.4270513514237022,3
1.125187531255209,1.4125422999121526,3
1.1268544757459575,1.3972599992252288,3
1.128521420236706,1.3812259931993487,3
1.1301883647274544,1.3644624989053837,3
1.1318553092182029,1.3469923840150186,3
1.1335222537089515,1.3288391435324667,3
1.1351891981997,1.3100268759145637,3
1.1368561426904484,1.2905802586029298,3
1.1385230871811969,1.270524522992392,3
1.1401900316719453,1.249885428860479,3
1.1418569761626938,1.2286892382833041,3
1.1435239206534422,1.2069626890636147,3
1.1451908651441907,1.1847329676973788,3
1.146857809634939,1.1620276819056254,3
1.1485247541256876,1.1388748327587066,3
1.150191698616436,1.1153027864206344,3
1.1518586431071844,1.0913402455413719,3
