time,signal
0.0,-0.176919531
0.0011094427757757758,-0.11853837610546805
0.0022188855515515517,-0.0601572212109361
0.0033283283273273278,-0.050227314092813474
0.004437771103103103,-0.08948280412375129
0.005547213878878879,-0.12873829415468907
0.0066566566546546555,-0.18204672970960256
0.007766099430430431,-0.23546163270977083
0.008875542206206207,-0.21097885515848785
0.009984984981981982,-0.10500321674348637
0.011094427757757758,0.0009724216715151224
0.012203870533533534,-0.04610523881961522
0.013313313309309311,-0.09551957557232761
0.014422756085085087,-0.13626544431049153
0.015532198860860862,-0.16766561708032535
0.016641641636636638,-0.19906578985015916
0.017751084412412414,-0.23230649018618965
0.01886052718818819,-0.2655896648227959
0.019969969963963965,-0.24433637289094493
0.02107941273973974,-0.1624871030821214
0.022188855515515516,-0.08063783327329788
0.02329829829129129,-0.15977237365640173
0.024407741067067067,-0.24389862684694624
0.025517183842842843,-0.25911639190601643
0.026626626618618622,-0.19542282163327038
0.027736069394394398,-0.13172925136052455
0.028845512170170173,-0.1624748191882564
0.02995495494594595,-0.19690943703874628
0.031064397721721725,-0.22569445102827795
0.0321738404974975,-0.2478110691512163
0.033283283273273276,-0.2699276872741548
0.03439272604904905,-0.24154478979523214
0.03550216882482483,-0.21077610456928392
0.036611611600600606,-0.19026898435850711
0.03772105437637638,-0.18224676369338821
0.03883049715215216,-0.17422454302826923
0.03993993992792793,-0.1218784665607423
0.04104938270370371,-0.0670699481931385
0.04215882547947948,-0.07463357813349507
0.04326826825525526,-0.16042678103069052
0.04437771103103103,-0.2462199839278854
0.04548715380680681,-0.2283157749052891
0.04659659658258258,-0.20377497713419196
0.04770603935835836,-0.18087813420217602
0.048815482134134135,-0.16010709332055673
0.049924924909909914,-0.13933605243893732
0.051034367685685686,-0.1703592451076821
0.052143810461461465,-0.20514169747078137
0.053253253237237244,-0.21557853520519588
0.054362696013013016,-0.19355452498875556
0.055472138788788795,-0.1715305147723151
0.05658158156456457,-0.1683560648793964
0.05769102434034035,-0.1667141087264488
0.05880046711611612,-0.1326659615295812
0.0599099098918919,-0.05405935367658554
0.06101935266766767,0.024547254176409627
0.06212879544344345,-0.05781519030081596
0.06323823821921923,-0.15469122186694337
0.064347680994995,-0.21698855875001025
0.06545712377077077,-0.23024699578444696
0.06656656654654655,-0.24350543281888365
0.06767600932232233,-0.20064210799126644
0.0687854520980981,-0.15221296700122805
0.06989489487387388,-0.1379389673821679
0.07100433764964965,-0.17363259548290969
0.07211378042542543,-0.20932622358365147
0.07322322320120121,-0.2199997895828872
0.07433266597697698,-0.2279628544089125
0.07544210875275276,-0.2454796874758254
0.07655155152852854,-0.2774173040163159
0.07766099430430431,-0.3093549205568064
0.07877043708008008,-0.2786888743021564
0.07987987985585586,-0.24065767393566978
0.08098932263163164,-0.20612070317189946
0.08209876540740742,-0.17702667663792557
0.08320820818318318,-0.14793265010395207
0.08431765095895896,-0.19376623857607034
0.08542709373473474,-0.24912449742205178
0.08653653651051052,-0.2761613131036947
0.08764597928628629,-0.2576617055501882
0.08875542206206206,-0.23916209799668148
0.08986486483783784,-0.19813589937962753
0.09097430761361362,-0.15402913768419618
0.0920837503893894,-0.1376386880229778
0.09319319316516517,-0.16725738013312919
0.09430263594094095,-0.1968760722432809
0.09541207871671673,-0.22332794349586355
0.0965215214924925,-0.24931571325287005
0.09763096426826827,-0.25714741054431195
0.09874040704404405,-0.2338544354477884
0.09984984981981983,-0.21056146035126483
0.1009592925955956,-0.2473751676578138
0.10206873537137137,-0.2935968796068359
0.10317817814714715,-0.32608937582441727
0.10428762092292293,-0.3342696951344985
0.10539706369869871,-0.34245001444457973
0.10650650647447449,-0.24044706796851828
0.10761594925025025,-0.1200801794911808
0.10872539202602603,-0.0453088400294567
0.10983483480180181,-0.053967555108930185
0.11094427757757759,-0.06262627018840368
0.11205372035335336,-0.10189901150406935
0.11316316312912914,-0.14659016157299426
0.11427260590490491,-0.17809732800740136
0.1153820486806807,-0.18466955443159858
0.11649149145645646,-0.1912417808557957
0.11760093423223224,-0.15561430902922987
0.11871037700800802,-0.11207437401931075
0.1198198197837838,-0.11819943896961414
0.12092926255955956,-0.22144701075983628
0.12203870533533534,-0.32469458255005973
0.12314814811111112,-0.27069465347058647
0.1242575908868869,-0.18552859078696238
0.12536703366266266,-0.15266829468979257
0.12647647643843846,-0.22560831538220452
0.12758591921421422,-0.2985483360746146
0.12869536198999,-0.2633633547524447
0.12980480476576578,-0.20557038132719657
0.13091424754154155,-0.16653230709937888
0.13202369031731734,-0.16674875128003827
0.1331331330930931,-0.16696519546069766
0.13424257586886887,-0.16398832766893698
0.13535201864464466,-0.16030834657104878
0.13646146142042043,-0.16582965443317105
0.1375709041961962,-0.1912870825390705
0.13868034697197199,-0.21674451064497063
0.13978978974774775,-0.22004365012828053
0.14089923252352354,-0.21821355150346702
0.1420086752992993,-0.2266392386912239
0.14311811807507507,-0.2580779452473688
0.14422756085085087,-0.2895166518035146
0.14533700362662663,-0.3058823250260629
0.14644644640240242,-0.31858540043542594
0.1475558891781782,-0.29807682848760814
0.14866533195395396,-0.200351235326038
0.14977477472972975,-0.1026256421644654
0.1508842175055055,-0.1576341553541472
0.15199366028128128,-0.2515466488068962
0.15310310305705707,-0.2888922442417849
0.15421254583283284,-0.1898969521040954
0.15532198860860863,-0.09090165996640348
0.1564314313843844,-0.09126233347168573
0.15754087416016016,-0.11811800173094363
0.15865031693593595,-0.1405478973959173
0.15975975971171172,-0.1519133755373148
0.1608692024874875,-0.16327885367871253
0.16197864526326328,-0.1825807791313834
0.16308808803903904,-0.20409575165896993
0.16419753081481483,-0.20585581170617656
0.1653069735905906,-0.15635984571077
0.16641641636636637,-0.10686387971536344
0.16752585914214216,-0.0477742022126547
0.16863530191791792,0.014109765723871445
0.16974474469369372,0.03998933675025451
0.17085418746946948,-0.03114276516240795
0.17196363024524525,-0.1022748670750704
0.17307307302102104,-0.07910955260898259
0.1741825157967968,-0.02728524406781098
0.17529195857257257,0.0006113429905238478
0.17640140134834836,-0.03848970649425759
0.17751084412412413,-0.07759075597903806
0.17862028689989992,-0.09503566271265945
0.1797297296756757,-0.10561920795588578
0.18083917245145145,-0.10269048731456779
0.18194861522722725,-0.060417134824075264
0.183058058003003,-0.01814378233358381
0.1841675007787788,-0.030072994048628773
0.18527694355455457,-0.05988902790963371
0.18638638633033033,-0.08291886058692514
0.18749582910610613,-0.0853844527312786
0.1886052718818819,-0.08785004487563203
0.18971471465765766,-0.061788998462530706
0.19082415743343345,-0.025930916873492707
0.19193360020920922,0.0190005864027602
0.193043042984985,0.09257013211524359
0.19415248576076077,0.16613967782772515
0.19526192853653654,0.1264799764323326
0.19637137131231233,0.046381330765214
0.1974808140880881,0.004354577394713892
0.1985902568638639,0.08759652803464803
0.19969969963963966,0.17083847867458007
0.20080914241541542,0.1193226021323326
0.2019185851911912,0.017793497642551115
0.20302802796696698,-0.057591975290099684
0.20413747074274274,-0.04321751537531074
0.20524691351851854,-0.028843055460521426
0.2063563562942943,-0.011574074632655527
0.2074657990700701,0.006810505332320714
0.20857524184584586,0.019511785795233973
0.20968468462162163,0.011831607553099222
0.21079412739739742,0.004151429310964277
0.21190357017317318,0.030195528044902647
0.21301301294894898,0.0697293347321706
0.21412245572472474,0.10399039971325848
0.2152318985005005,0.11847866448377367
0.2163413412762763,0.1329669292542892
0.21745078405205207,0.08842056169968801
0.21856022682782783,0.01938105956056252
0.21966966960360362,-0.02158763326839626
0.2207791123793794,0.04764735959240131
0.22188855515515518,0.1168823524532006
0.22299799793093095,0.11244637548249099
0.2241074407067067,0.07632398097774148
0.2252168834824825,0.04755638566572451
0.22632632625825827,0.04905662953924779
0.22743576903403404,0.05055687341277107
0.22854521180980983,0.048078723881665175
0.2296546545855856,0.04382759250231355
0.2307640973613614,0.03384498664114986
0.23187354013713715,-0.0008976641033700203
0.23298298291291292,-0.0356403148478899
0.2340924256886887,-0.06324221464615351
0.23520186846446448,-0.08754838685651145
0.23631131124024027,-0.10147452899243699
0.23742075401601603,-0.06825804606214803
0.2385301967917918,-0.03504156313185908
0.2396396395675676,-0.02011672103183389
0.24074908234334336,-0.013931225027032446
0.24185852511911912,-0.0043155092041028496
0.24296796789489492,0.021705647725647148
0.24407741067067068,0.04772680465539649
0.24518685344644647,0.02122559489922171
0.24629629622222224,-0.03124168950923737
0.247405738997998,-0.08289662729234022
0.2485151817737738,-0.13045291105912105
0.24962462454954956,-0.17800919482590072
0.2507340673253253,-0.1694038714134973
0.2518435101011011,-0.1320795356358943
0.2529529528768769,-0.10521658333323501
0.25406239565265265,-0.13414778903406038
0.25517183842842844,-0.16307899473488718
0.25628128120420424,-0.12638489242971995
0.25739072397998,-0.05499227934414462
0.25850016675575577,-0.00020383939781793564
0.25960960953153156,-0.03922880849531529
0.2607190523073073,-0.07825377759281069
0.2618284950830831,-0.056004668485433604
0.2629379378588589,-0.00026856745357622946
0.2640473806346347,0.0441688019743699
0.2651568234104104,0.020813686726680963
0.2662662661861862,-0.002541428521009144
0.267375708961962,-0.057090484193368346
0.26848515173773774,-0.12925496998432537
0.26959459451351353,-0.1842708639695308
0.2707040372892893,-0.1297266169801048
0.27181348006506506,-0.0751823699906815
0.27292292284084085,-0.07241290272774112
0.27403236561661665,-0.09984537388525376
0.2751418083923924,-0.12284263967334459
0.2762512511681682,-0.11557613093853215
0.27736069394394397,-0.10830962220371973
0.27847013671971976,-0.10488930055456833
0.2795795794954955,-0.10378596179932345
0.2806890222712713,-0.09588648605319663
0.2817984650470471,-0.038290034724293154
0.2829079078228228,0.01930641660460744
0.2840173505985986,0.0440552651875715
0.2851267933743744,0.04837452651040138
0.28623623615015015,0.04655119412314582
0.28734567892592594,-0.0035938645408595746
0.28845512170170173,-0.05373892320486497
0.28956456447747747,-0.1091135199165065
0.29067400725325326,-0.16784535344654308
0.29178345002902906,-0.21239799784779403
0.29289289280480485,-0.13642704899517297
0.2940023355805806,-0.0604561001425557
0.2951117783563564,-0.01401084910390768
0.2962212211321322,0.012873653310821007
0.2973306639079079,0.033463790992400606
0.2984401066836837,-0.004047820752145985
0.2995495494594595,-0.041559432496692576
0.30065899223523523,-0.04679966393875957
0.301768435011011,-0.02998096976078462
0.3028778777867868,-0.018362749916263677
0.30398732056256256,-0.05918282665940031
0.30509676333833835,-0.10000290340253898
0.30620620611411414,-0.10197654718157377
0.30731564888988994,-0.0765584208078781
0.3084250916656657,-0.052991060234631696
0.30953453444144147,-0.04995031622655343
0.31064397721721726,-0.04690957221847517
0.311753419992993,-0.04493441566144229
0.3128628627687688,-0.04373423174580593
0.3139723055445446,-0.041963203576694995
0.3150817483203203,-0.03317077238483626
0.3161911910960961,-0.024378341192977094
0.3173006338718719,-0.046813564801354415
0.31841007664764764,-0.09266956645306815
0.31951951942342344,-0.13315774815919246
0.32062896219919923,-0.09968966759144882
0.321738404974975,-0.06622158702370519
0.32284784775075076,-0.04566449268996606
0.32395729052652655,-0.03509188979120614
0.32506673330230235,-0.021369617452384786
0.3261761760780781,0.041566316583900115
0.3272856188538539,0.10450225062018817
0.32839506162962967,0.18027423495484338
0.3295045044054054,0.2662803794899252
0.3306139471811812,0.357834922588381
0.331723389956957,0.5492616217128679
0.33283283273273273,0.7406883208373451
0.3339422755085085,0.8583386872486891
0.3350517182842843,0.9153510234273131
0.33616116106006005,0.9749950819577757
0.33727060383583585,1.0903439185840678
0.33838004661161164,1.2056927552103596
0.33948948938738743,1.3037403805518708
0.34059893216316317,1.3871300238856483
0.34170837493893896,1.4723317409742243
0.34281781771471476,1.603923050167602
0.3439272604904905,1.7355143593609734
0.3450367032662663,1.7804248330815147
0.3461461460420421,1.7496422763161394
0.3472555888178178,1.7188219408858953
0.3483650315935936,1.686783247948115
0.3494744743693694,1.6547445550103346
0.35058391714514514,1.5891315664967347
0.35169335992092093,1.493301700465217
